SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc	
XÝ Kh«ng Háa Vò 	C«ng kÝch ngo¹i c«ng  	575	1006	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_11.spr	\spr\skill\Ø¤°ï\mag_gb_10_»¯ÏÕÎªÒÄ.spr			0	0	0	0	0	200	0	0	0	0	2	224	-1	2	1	11	0	0	3	0	0	0	9	9	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	10	-2	0	40	0	3		0					0	0	1	3	1	\script\skill\partner\fire\³ã¿Õ»ðÎè.lua	firedamage_v	zhikonghuowu	physicsenhance_p	zhikonghuowu	attackrating_p	zhikonghuowu	seriesdamage_p	zhikonghuowu	fasthitrecover_v	zhikonghuowu	lightingdamage_v	zhikonghuowu	addskillexp1	zhikonghuowu	skill_skillexp_v	zhikonghuowu																									\script\skill\partner\fire\³ã¿Õ»ðÎè_Éý¼¶.lua	"cao cÊp, Ho¶ s¸t + l«i trªn diÖn réng"	
TrÇn Kh«ng Ph¹m TÉn 	chñ ®éng hç trî 	576	1009	2	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\chenkongfanjin.spr				87	3	0	0	0	600	0	0	0	0	6	0	-1	0	0	11	0	0	5	0	0	0	9	9	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\fire\³¾¿Õèó½ý.lua	physicsres_p	chenkongfanjin																																								"t©m ph¸p tèi cao, gióp b¹n t¨ng phßng thñ vËt lý  "	
Háa Phông Khinh Ng©m  	chñ ®éng hç trî 	577	1009	2	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\huofengqingyin.spr				95	3	0	0	0	600	0	0	0	0	6	0	-1	0	0	11	0	0	5	0	0	0	9	9	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\fire\»ð·ïÇáÒ÷.lua	fastwalkrun_p	huofengqingyin																																								"t©m ph¸p tèi cao,gióp b¹n t¨ng tèc di chuyÓn "	
Hçn Nguyªn Cµn Kh«n 	C«ng kÝch ngo¹i c«ng  	578	1006	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_13.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			0	0	0	0	0	220	0	0	0	0	6	225	-1	1	1	11	0	0	2	0	0	0	7	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	1	4	1	\script\skill\partner\earth\»ìÔªÇ¬À¤.lua	lightingdamage_v	hunyuanqiankun	physicsenhance_p	hunyuanqiankun	attackrating_p	hunyuanqiankun	seriesdamage_p	hunyuanqiankun	addskilldamage1	hunyuanqiankun	addskilldamage2	hunyuanqiankun	addskilldamage3	hunyuanqiankun	addskillexp1	hunyuanqiankun	skill_skillexp_v	hunyuanqiankun																							\script\skill\partner\earth\»ìÔªÇ¬À¤_Éý¼¶.lua	"nhËp m«n, s¸t th­¬ng khÝ ®èi ph­¬ng ®¬n lÎ "	
Tr­êng Hµ L¹c NhËt 	C«ng kÝch ngo¹i c«ng  	579	1006	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\changheluori.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			0	0	0	0	0	240	0	0	0	0	6	226	-1	1	1	11	0	0	2	0	0	0	7	7	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	10	-2	0	0	0	0		0					0	0	1	4	1	\script\skill\partner\earth\³¤ºÓÂäÈÕ.lua	lightingdamage_v	changheluori	physicsenhance_p	changheluori	attackrating_p	changheluori	seriesdamage_p	changheluori	addskilldamage1	changheluori	addskilldamage2	changheluori	addskillexp1	changheluori	skill_skillexp_v	changheluori																									\script\skill\partner\earth\³¤ºÓÂäÈÕ_Éý¼¶.lua	"trung cÊp, c«ng kÝch trong ph¹m vi nhá "	
TËt Phong TÊn L«i	C«ng kÝch ngo¹i c«ng  	580	1006	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_11.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			0	0	0	0	0	260	0	1	0	0	6	227	-1	1	1	11	-1	0	2	0	0	0	7	7	1	1	1	0	0	0	0	0	0	0	1	659	0	0	0	0	0	0	0	80	10	-2	0	0	0	0		0					0	0	1	4	1	\script\skill\partner\earth\¼²·çÑ¸À×.lua	lightingdamage_v	jifengxunlei	physicsenhance_p	jifengxunlei	attackrating_p	jifengxunlei	seriesdamage_p	jifengxunlei	stun_p	jifengxunlei	addskillexp1	jifengxunlei	skill_skillexp_v	jifengxunlei																											\script\skill\partner\earth\¼²·çÑ¸À×_Éý¼¶.lua	"cao cÊp, dïng L«i tÊn c«ng ®èi ph­¬ng"	
V« ¶nh KiÕm QuyÕt 	C«ng kÝch ngo¹i c«ng  	581	1006	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_33.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			0	0	0	0	0	260	0	0	0	0	2	228	-1	5	1	11	0	0	2	0	0	0	7	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	10	-2	0	0	0	2		0					0	0	1	4	1	\script\skill\partner\earth\ÎÞÓ°½£¾ö.lua	lightingdamage_v	wuyingjianjue	physicsenhance_p	wuyingjianjue	attackrating_p	wuyingjianjue	seriesdamage_p	wuyingjianjue	stun_p	wuyingjianjue	addskilldamage1	wuyingjianjue	addskillexp1	wuyingjianjue	skill_skillexp_v	wuyingjianjue																									\script\skill\partner\earth\ÎÞÓ°½£¾ö_Éý¼¶.lua	"trung cÊp, s¸t th­¬ng trªn diÖn réng"	
ThuÇn D­¬ng V« Cùc	chñ ®éng hç trî 	582	1009	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_12.spr				93	3	0	0	0	600	0	0	0	0	6	0	-1	0	0	11	0	0	5	0	0	0	9	9	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\earth\´¿ÑôÎÞ¼«.lua	freezetimereduce_p	chunyangwuji																																								"t©m ph¸p tèi cao, gióp b¹n lËp tøc håi phôc tr¹ng th¸i cho¸ng"	
V©n Sinh KÕt H¶i 	chñ ®éng hç trî 	583	1009	2	\spr\Ui\skill\åÐÒ£¹¦.spr				89	3	0	0	0	600	0	0	0	0	6	0	-1	0	0	11	0	0	5	0	0	0	9	9	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\earth\ÔÆÉú½áº£.lua	coldres_p	yunshengjiehai																																								"t©m ph¸p tèi cao, gióp b¹n t¨ng phßng b¨ng  "	
B×nh Hoµ KhÝ QuyÕt	hç trî bÞ ®éng 	584	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\pingheqijue.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\Æ½ºÍÆø¾÷.lua	attackratingenhance_p	pingheqijue																																								"T©m ph¸p, t¨ng hiÖu qu¶ chÝnh x¸c"	
H­ Kh«ng ThiÓm ¶nh	hç trî bÞ ®éng 	585	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\xukongshanying.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\Ðé¿ÕÉÁÓ°.lua	adddefense_v	xukongshaying																																								"kü n¨ng §ång hµnh, t¨ng tèc ®é di chuyÓn"	
Héi ThÇn TÜnh t©m	hç trî bÞ ®éng 	586	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\huishenjingxin.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\»áÉñ¾²ÐÄ.lua	deadlystrikeenhance_p	huishenjingxin																																								"kü n¨ng §ång hµnh, t¨ng ®ßn chÝ m¹ng"	
V« NiÖm V« Kinh	Chó thuËt	587	1010	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\wunianxinjing.spr				9	3	0	0	0	400	0	0	0	0	6	242	-1	1	1	11	0	0	2	0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\ÎÞÄîÐÄ¾­.lua	lightingres_p	wunianxinjing																																								"kü n¨ng §ång hµnh, t¨ng Phßng l«i  "	
Ngò Hµnh V« T­íng	hç trî bÞ ®éng 	588	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\wuxingwuxiang.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\ÎåÐÐÎÞÏà.lua	allres_p	wuxingwuxiang																																								"kü n¨ng §ång hµnh, t¨ng toµn bé kh¸ng tÝnh"	
Di KhÝ Phiªu Tung	hç trî bÞ ®éng 	589	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\ÃÖÆøÆ®×Ù.lua	fastwalkrun_p	miqipiaozong																																								"kü n¨ng §ång hµnh, t¨ng tèc ®é di chuyÓn"	
Hoa Phi §iÖp Vò 	hç trî bÞ ®éng 	590	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\huafeidiewu.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\»¨·ÉµúÎè.lua	attackspeed_v	huafeidiewu																																								"kü n¨ng §ång hµnh, t¨ng tèc ®é xuÊt chiªu ngo¹i c«ng"	
L­u Quang Phi Vò (##) 	chñ ®éng hç trî 	591	1009	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\liuguangfeiwu.spr				65	3	0	0	0	400	0	0	0	0	7	230	-1	1	1	11	0	0	2	0	0	0	5	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\Á÷¹â·ÉÎè(È¡Ïû).lua	castspeed_v	liuguangfeiwu																																								"kü n¨ng §ång hµnh, t¨ng tèc ®é xuÊt chiªu Néi c«ng"	
Hoµn BØ Chi Th©n	chñ ®éng hç trî 	592	1009	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\huanbizhishen.spr				21	3	0	0	0	400	0	0	0	0	7	231	-1	1	1	11	0	0	2	0	0	0	5	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\»¹±ËÖ®Éí.lua	meleedamagereturn_p	huanbizhishen																																								"kü n¨ng §ång hµnh, t¨ng hiÖu qu¶ ph¶n ®ßn gÇn"	
§¶o Hµnh NghÞch Thi	chñ ®éng hç trî 	593	1009	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\daoxingnishi.spr				32	3	0	0	0	400	0	0	0	0	7	232	-1	1	1	11	0	0	2	0	0	0	5	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\µ¹ÐÐÄæÊ©.lua	rangedamagereturn_p	daoxingnishi																																								"kü n¨ng §ång hµnh, t¨ng hiÖu qu¶ ph¶n ®ßn xa"	
TÝnh Ng¹o Tam §«ng	hç trî bÞ ®éng 	594	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\xingaosandong.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\ÐÔ°ÁÈý¶¬.lua	fasthitrecover_v	xingaosandong																																								"kü n¨ng §ång hµnh, gi¶m thêi gian thä th­¬ng"	
§iÓm HuyÕt TiÖt M¹ch	Chó thuËt	595	1010	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\dianxuejiemai.spr				8	3	0	0	0	400	0	0	0	0	6	243	-1	1	1	11	0	0	2	0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\µãÑª½ØÂö.lua	coldres_p	dianxuejiemai																																								"kü n¨ng §ång hµnh, t¨ng phßng b¨ng  "	
V¹n §éc BÊt Phôc	hç trî bÞ ®éng 	596	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\wandubufu.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\Íò¶¾²»¸´.lua	poisontimereduce_p	wandubufu																																								"kü n¨ng §ång hµnh, t¨ng hiÖu qu¶ kh¸ng ®éc"	
Th©n Khinh Nh­ YÕn	hç trî bÞ ®éng 	597	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\shenqingruyan.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\ÉíÇáÈçÑà.lua	freezetimereduce_p	shenqingruyan																																								"kü n¨ng §ång hµnh, t¨ng hiÖu qu¶ chèng cho¸ng"	
Ng­ng ¢m Quy Nguyªn	hç trî bÞ ®éng 	598	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\ningyinguiyuan.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\ÄýÒô¹éÔª.lua	stuntimereduce_p	ningyinguiyuan																																								"kü n¨ng §ång hµnh, t¨ng hiÖu qu¶ chèng cho¸ng"	
DÞch C©n Kinh	hç trî bÞ ®éng 	599	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\yigujing.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\Ò×¹Ç¾­.lua	fatallystrikeres_p	yigujing																																								"kü n¨ng §ång hµnh, chèng ®ßn chÝ m¹ng"	
Thóc Th©n ThuËt	Chó thuËt	600	1010	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\xuanmudingshenshu.spr				58	3	0	0	0	400	0	0	0	0	6	233	-1	1	1	11	0	0	2	0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\ÊøÉíÊõ.lua	fasthitrecover_v	shushenshu																																								"kü n¨ng §ång hµnh,t¨ng hiÖu qu¶ s¸t th­¬ng"	
Ho·n Th©n ThuËt	Chó thuËt	601	1010	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\xuanmudingshenshu.spr				65	3	0	0	0	400	0	0	0	0	6	234	-1	1	1	11	0	0	2	0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\»ºÉíÊõ.lua	freezetimereduce_p	huanshenshu																																								"kü n¨ng §ång hµnh, t¨ng hiÖu qu¶ s¸t th­¬ng"	
HuyÒn Môc §Þnh Th©n ThuËt	Chó thuËt	602	1010	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\xuanmudingshenshu.spr				0	0	0	0	0	400	0	0	0	0	6	235	-1	1	1	11	0	0	2	0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\Ñ£Ä¿¶¨ÉíÊõ.lua	stun_p	xuanmudingshenshu																																								"kü n¨ng §ång hµnh, t¨ng hiÖu qu¶ s¸t th­¬ng"	
Ých Thä ¢m D­¬ng	hç trî bÞ ®éng 	603	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\yishouyinyang.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\ÒæÊÙÒõÑô.lua	lifemax_v	yishouyinyang																																								"kü n¨ng §ång hµnh, t¨ng Sinh lùc"	
An Phñ Chi Ng÷ 	chñ ®éng hç trî 	604	1009	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\anfuzhiyu.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr			79	3	0	0	0	400	0	0	0	0	7	236	-1	1	1	11	0	0	2	0	0	0	5	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\°²¸§Ö®Óï.lua	lifereplenish_v	anfuzhiyu																																								"kü n¨ng §ång hµnh, lËp tøc håi phôc sinh lùc"	
N÷u ChuyÓn Cµn Kh«n (##) 	hç trî bÞ ®éng 	605	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\niuzhuanqiankun.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\Å¤×ªÇ¬À¤(È¡Ïû).lua	steallife_p	niuzhuanqiankun																																								"kü n¨ng §ång hµnh, tÊn c«ng hót sinh lùc ®èi ph­¬ng"	
Tam Sinh H÷u H¹nh	hç trî bÞ ®éng 	606	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\sanshengyouxing.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\ÈýÉúÓÐÐÒ.lua	lucky_v_partner	sanshengyouxing																																								"kü n¨ng §ång hµnh, t¨ng may m¾n cho ®ång ®éi"	
Quû Mª Ma HoÆc	Chó thuËt	607	1010	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_tr_254_zhiyan.spr				26	2	0	0	0	400	0	0	0	0	6	242	-1	1	1	11	0	0	2	0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\¹íÃÔ÷È»ó.lua	attackratingenhance_p	guimimeihuo																																								"kü n¨ng §ång hµnh, t¨ng hiÖu qu¶ s¸t th­¬ng"	
§o¹t MÖnh TriÒn NhiÔu 	Chó thuËt	608	1010	0	\spr\Ui\skill\´ïÄ¦¶É½­.spr				27	2	0	0	0	400	0	0	0	0	6	242	-1	1	1	11	0	0	2	0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\¶áÃü²øÈÆ.lua	adddefense_v	duomingchanrao																																								"kü n¨ng §ång hµnh, khèng chÕ tèc ®é cña ®èi ph­¬ng"	
Yªu Hå Tr¸i ¶nh	Chó thuËt	609	1010	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_bm_04.spr				59	2	0	0	0	400	0	0	0	0	6	233	-1	1	1	11	0	0	2	0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\ÑýºüÙ»Ó°.lua	deadlystrikeenhance_p	yaohuqianying																																								"kü n¨ng §ång hµnh, lµm gi¶m hiÖu qu¶ chÝnh x¸c cña ®èi ph­¬ng"	
HoÆc ThÇn Lo¹n T©m	Chó thuËt	610	1010	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_bm_02.spr				11	2	0	0	0	400	0	0	0	0	6	233	-1	1	1	11	0	0	2	0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\»óÉñÂÒÐÄ.lua	poisonres_p	huoshenluanxin																																								"kü n¨ng §ång hµnh, lµm gi¶m kh¶ n¨ng phßng ®éc cña ®èi ph­¬ng "	
C« Th©n To¸i ¶nh	Chó thuËt	611	1010	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_bm_03.spr				54	2	0	0	0	400	0	0	0	0	6	234	-1	1	1	11	0	0	2	0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\¹ÂÉíËéÓ°.lua	physicsres_p	gushensuiying																																								"kü n¨ng §ång hµnh,lµm gi¶m kh¶ n¨ng phßng vËt lý cña ®èi ph­¬ng  "	
Tö Vong Ki B¸n	Chó thuËt	612	1010	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_bm_06.spr				24	2	0	0	0	400	0	0	0	0	6	242	-1	1	1	11	0	0	2	0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\ËÀÍöî¿°í.lua	fastwalkrun_p	siwangjiban																																								"kü n¨ng §ång hµnh, lµm gi¶m di chuyÓn cña ®èi ph­¬ng"	
Th©m Hån NiÖm X­íng	Chó thuËt	613	1010	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_02.spr				29	2	0	0	0	400	0	0	0	0	6	243	-1	1	1	11	0	0	2	0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\Éî»êÄî³ª.lua	attackspeed_v	shenhunnianchang																																								"kü n¨ng §ång hµnh, lµm gi¶m tèc ®é xuÊt chiªu ngo¹i c«ng cña ®èi ph­¬ng"	
CËp Hån Chó 	Chó thuËt	614	1010	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_13.spr				36	2	0	0	0	400	0	0	0	0	6	233	-1	1	1	11	0	0	2	0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\¼°ÆÇÖ®Öä.lua	castspeed_v	jipozhizhou																																								"kü n¨ng §ång hµnh, lµm gi¶m tèc ®é xuÊt chiªu néi c«ng cña ®èi ph­¬ng"	
Hãa Tñy V« ý 	Chó thuËt	615	1010	0	\spr\Ui\skill\½ðÁúÌ½×¦.spr				14	2	0	0	0	400	0	0	0	0	6	234	-1	1	1	11	0	0	2	0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\»¯ËèÎÞÒâ.lua	meleedamagereturn_p	huasuiwuyi																																								"kü n¨ng §ång hµnh, gi¶m kh¶ n¨ng ph¶n ®ßn gÇn cña ®èi ph­¬ng"	
Dung Cèt V« Tung 	Chó thuËt	616	1010	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_23.spr				15	2	0	0	0	400	0	0	0	0	6	235	-1	1	1	11	0	0	2	0	0	0	5	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\partner\expansion\ÈÚ¹ÇÎÞ×Ù.lua	rangedamagereturn_p	rongguwuzong																																								"kü n¨ng §ång hµnh, gi¶m kh¶ n¨ng ph¶n ®ßn xa cña ®èi ph­¬ng"	
